Position,points,name,challenge
57,1231,EachLove3,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'Where is this', 'Challenge under construction', 'Democracy', 'Kohiro', 'Secret ROT13', 'Suspicious GIF', 'easyyyyyyyyyy', '1 line php', 'Baby RSA', 'AES?', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Misc', 'Misc', 'Forensics', 'Web', 'Forensics', 'Crypto', 'Forensics', 'Reverse', 'Web', 'Crypto', 'Crypto', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['1', '20', '40', '350', '20', '40', '20', '50', '300', '40', '20', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T13:27:03.291993Z', '2024-11-17T11:43:41.608337Z', '2024-11-17T11:31:07.408043Z', '2024-11-17T11:22:50.170638Z', '2024-11-17T11:14:19.463309Z', '2024-11-17T11:10:51.782844Z', '2024-11-17T11:08:53.636421Z', '2024-11-17T09:02:29.483916Z', '2024-11-17T09:00:41.901428Z', '2024-11-17T08:19:00.834854Z', '2024-11-17T08:16:03.618998Z', '2024-11-17T07:42:07.616347Z', '2024-11-17T07:21:18.108987Z', '2024-11-17T07:20:50.103308Z', '2024-11-17T07:12:59.465656Z']}"
58,1220,PracticeUser,"{'challenge_name': ['BotNet2', 'BotNet1', 'EASY METHOD', 'DOF', 'Grading system', 'Kohiro', 'AES?', 'Challenge under construction', 'Suspicious GIF', 'Secret ROT13', 'easyyyyyyyyyy', 'MagicButton', 'Democracy', '哥布林保衞部公告', 'I need to get the C00kies', 'Login'], 'challenge_category': ['Forensics', 'Forensics', 'Web', 'PWN', 'PWN', 'Forensics', 'Crypto', 'Forensics', 'Forensics', 'Crypto', 'Reverse', 'Forensics', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['80', '60', '100', '100', '100', '20', '20', '40', '20', '40', '50', '10', '350', '30', '100', '100'], 'solve_time': ['2024-11-16T09:58:51.598592Z', '2024-11-16T09:57:18.677300Z', '2024-11-16T09:52:08.512923Z', '2024-11-16T05:20:48.692076Z', '2024-11-16T05:10:05.518390Z', '2024-11-16T05:03:34.871472Z', '2024-11-16T04:59:21.776415Z', '2024-11-16T04:34:04.972970Z', '2024-11-16T04:30:12.720734Z', '2024-11-16T04:28:34.557136Z', '2024-11-16T04:26:26.928655Z', '2024-11-16T04:21:16.642437Z', '2024-11-16T04:14:09.183306Z', '2024-11-16T04:03:22.310924Z', '2024-11-16T04:02:41.090942Z', '2024-11-16T01:41:39.194100Z']}"
59,1211,BBrain,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'Ande Yo Caliente', ""Fishbaby's Library"", 'Secret ROT13', 'MagicButton', '1 line php', 'easyyyyyyyyyy', 'EASY METHOD', 'Grading system', 'Where is this', '哥布林保衞部公告', 'AES?', 'Login', 'I need to get the C00kies'], 'challenge_category': ['Misc', 'Crypto', 'PWN', 'Crypto', 'Forensics', 'Web', 'Reverse', 'Web', 'PWN', 'Misc', 'Web', 'Crypto', 'Web', 'Web'], 'challenge_points': ['1', '60', '300', '40', '10', '300', '50', '100', '100', '20', '30', '20', '100', '100'], 'solve_time': ['2024-11-17T12:59:35.543080Z', '2024-11-17T11:15:45.334748Z', '2024-11-17T10:44:40.576021Z', '2024-11-17T10:07:00.327598Z', '2024-11-16T16:57:14.503203Z', '2024-11-16T16:15:03.106369Z', '2024-11-16T15:49:24.426565Z', '2024-11-16T13:12:39.430811Z', '2024-11-16T12:39:25.398310Z', '2024-11-16T02:27:34.171945Z', '2024-11-16T02:12:03.119157Z', '2024-11-16T01:47:41.796766Z', '2024-11-16T01:43:47.821535Z', '2024-11-16T01:41:51.698353Z']}"
60,1206,zidk,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'Grading system', '1 line php', 'BotNet1', 'AES?', 'Democracy', '哥布林保衞部公告', 'Where is this', 'easyyyyyyyyyy', 'EASY METHOD', 'I need to get the C00kies', 'Login'], 'challenge_category': ['Misc', 'PWN', 'Web', 'Forensics', 'Crypto', 'Web', 'Web', 'Misc', 'Reverse', 'Web', 'Web', 'Web'], 'challenge_points': ['1', '100', '300', '60', '20', '350', '30', '20', '50', '100', '100', '100'], 'solve_time': ['2024-11-17T12:30:20.550563Z', '2024-11-17T09:56:35.563508Z', '2024-11-17T09:19:42.087534Z', '2024-11-17T03:36:48.190890Z', '2024-11-16T13:10:24.323191Z', '2024-11-16T11:48:55.128644Z', '2024-11-16T09:23:38.348671Z', '2024-11-16T09:20:06.320873Z', '2024-11-16T07:55:05.098528Z', '2024-11-16T07:52:35.638397Z', '2024-11-16T07:50:55.994998Z', '2024-11-16T07:46:03.572421Z']}"
61,1205,諺諺只會C++,"{'challenge_name': ['Competition feedback form', 'Democracy', '""A Gift from the Leader Organizer""', '1 line php', 'NHNC, but C0LoRfUl', 'Blog 1', 'Suspicious GIF', 'MagicButton', 'easyyyyyyyyyy', 'EASY METHOD', 'Secret ROT13', 'AES?', 'Where is this', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['feedback form', 'Web', 'Misc', 'Web', 'Misc', 'Misc', 'Forensics', 'Forensics', 'Reverse', 'Web', 'Crypto', 'Crypto', 'Misc', 'Web', 'Web', 'Web'], 'challenge_points': ['30', '350', '1', '300', '39', '30', '20', '10', '50', '100', '40', '20', '20', '100', '100', '30'], 'solve_time': ['2024-11-17T14:29:57.304280Z', '2024-11-17T14:14:11.625631Z', '2024-11-17T12:53:29.518541Z', '2024-11-17T12:42:30.571011Z', '2024-11-17T11:24:36.991851Z', '2024-11-17T10:06:39.110948Z', '2024-11-16T13:22:27.343475Z', '2024-11-16T12:49:07.753725Z', '2024-11-16T12:13:17.924433Z', '2024-11-16T12:02:30.073284Z', '2024-11-16T02:58:28.142209Z', '2024-11-16T02:54:02.269086Z', '2024-11-16T02:39:13.447101Z', '2024-11-16T02:03:36.430112Z', '2024-11-16T01:57:47.237566Z', '2024-11-16T01:56:12.305493Z']}"
62,1191,popuku,"{'challenge_name': ['Competition feedback form', '1 line php', '""A Gift from the Leader Organizer""', 'Democracy', 'easyyyyyyyyyy', 'POPcorn'], 'challenge_category': ['feedback form', 'Web', 'Misc', 'Web', 'Reverse', 'Web'], 'challenge_points': ['30', '300', '1', '350', '50', '460'], 'solve_time': ['2024-11-17T14:26:04.684327Z', '2024-11-17T14:23:52.960846Z', '2024-11-17T14:13:16.347418Z', '2024-11-17T14:02:40.302945Z', '2024-11-17T13:42:24.493649Z', '2024-11-17T13:39:54.917164Z']}"
63,1190,FazeCT,"{'challenge_name': ['Blog 2', 'BotNet2', 'BotNet1', 'Challenge under construction', 'DOF', 'Grading system', 'Login', 'I need to get the C00kies', 'EASY METHOD', 'Suspicious GIF', 'Kohiro', '哥布林保衞部公告', 'Guess the num', ""Here's the sauce"", 'easyyyyyyyyyy', 'Secret ROT13', 'AES?', 'MagicButton'], 'challenge_category': ['Misc', 'Forensics', 'Forensics', 'Forensics', 'PWN', 'PWN', 'Web', 'Web', 'Web', 'Forensics', 'Forensics', 'Web', 'Reverse', 'Reverse', 'Reverse', 'Crypto', 'Crypto', 'Forensics'], 'challenge_points': ['20', '80', '60', '40', '100', '100', '100', '100', '100', '20', '20', '30', '200', '100', '50', '40', '20', '10'], 'solve_time': ['2024-11-17T01:34:08.960845Z', '2024-11-16T17:36:54.027334Z', '2024-11-16T17:36:27.823972Z', '2024-11-16T17:29:56.813698Z', '2024-11-16T17:18:05.943387Z', '2024-11-16T17:09:41.083032Z', '2024-11-16T17:07:27.285185Z', '2024-11-16T17:06:43.557210Z', '2024-11-16T17:06:17.056451Z', '2024-11-16T17:03:12.144412Z', '2024-11-16T17:02:15.258908Z', '2024-11-16T16:50:27.357456Z', '2024-11-16T16:49:55.625630Z', '2024-11-16T16:45:16.839687Z', '2024-11-16T16:42:34.886253Z', '2024-11-16T16:38:34.442057Z', '2024-11-16T16:36:36.065014Z', '2024-11-16T16:35:30.704520Z']}"
64,1160,play,"{'challenge_name': ['MagicButton', 'AES?', '1 line php', 'Secret ROT13', 'Challenge under construction', 'Suspicious GIF', 'Democracy', 'EASY METHOD', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', 'easyyyyyyyyyy'], 'challenge_category': ['Forensics', 'Crypto', 'Web', 'Crypto', 'Forensics', 'Forensics', 'Web', 'Web', 'Web', 'Web', 'Web', 'Reverse'], 'challenge_points': ['10', '20', '300', '40', '40', '20', '350', '100', '100', '100', '30', '50'], 'solve_time': ['2024-11-16T13:25:48.118771Z', '2024-11-16T12:39:04.734183Z', '2024-11-16T12:13:32.096859Z', '2024-11-16T10:00:38.923593Z', '2024-11-16T09:35:23.190614Z', '2024-11-16T09:22:49.904294Z', '2024-11-16T09:00:41.512696Z', '2024-11-16T08:51:41.875574Z', '2024-11-16T05:16:05.281829Z', '2024-11-16T05:15:35.248398Z', '2024-11-16T05:14:55.210790Z', '2024-11-16T04:49:04.378161Z']}"
65,1130,c,"{'challenge_name': ['Grading system', 'easyyyyyyyyyy', 'Democracy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['PWN', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '50', '350', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-16T08:07:53.384048Z', '2024-11-16T07:33:05.310999Z', '2024-11-16T07:25:52.692686Z', '2024-11-16T07:22:52.424388Z', '2024-11-16T07:03:22.893590Z', '2024-11-16T07:03:08.584505Z', '2024-11-16T07:02:39.089577Z', '2024-11-16T07:00:06.070852Z']}"
66,1121,H4xor_Hunters,"{'challenge_name': ['Blog 2', 'Competition feedback form', 'Challenge under construction', 'BotNet2', 'BotNet1', '""A Gift from the Leader Organizer""', 'Suspicious GIF', '1 line php', 'Ande Yo Caliente', ""Here's the sauce"", 'MagicButton', '哥布林保衞部公告', 'Login', 'I need to get the C00kies', 'EASY METHOD', 'easyyyyyyyyyy', 'AES?'], 'challenge_category': ['Misc', 'feedback form', 'Forensics', 'Forensics', 'Forensics', 'Misc', 'Forensics', 'Web', 'Crypto', 'Reverse', 'Forensics', 'Web', 'Web', 'Web', 'Web', 'Reverse', 'Crypto'], 'challenge_points': ['20', '30', '40', '80', '60', '1', '20', '300', '60', '100', '10', '30', '100', '100', '100', '50', '20'], 'solve_time': ['2024-11-17T14:28:05.057454Z', '2024-11-17T14:23:47.561722Z', '2024-11-17T14:21:00.629955Z', '2024-11-17T14:13:15.258429Z', '2024-11-17T14:12:35.872618Z', '2024-11-17T14:08:30.831395Z', '2024-11-17T13:58:30.801215Z', '2024-11-17T13:51:33.952461Z', '2024-11-17T12:14:40.870932Z', '2024-11-17T11:28:12.151601Z', '2024-11-17T10:34:58.058891Z', '2024-11-17T06:18:37.097606Z', '2024-11-17T06:18:07.816832Z', '2024-11-17T06:17:42.898996Z', '2024-11-17T05:17:44.148391Z', '2024-11-17T05:13:49.553074Z', '2024-11-17T04:37:51.479074Z']}"
67,1090,Riki,"{'challenge_name': ['Secret ROT13', 'AES?', 'easyyyyyyyyyy', 'Democracy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Crypto', 'Crypto', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['40', '20', '50', '350', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-16T10:05:44.351955Z', '2024-11-16T10:02:32.351476Z', '2024-11-16T09:45:58.117134Z', '2024-11-16T09:42:24.258407Z', '2024-11-16T09:38:29.306702Z', '2024-11-16T09:31:02.686432Z', '2024-11-16T09:30:37.971452Z', '2024-11-16T09:30:03.836997Z', '2024-11-16T09:26:47.695497Z']}"
68,1090,acdwas,"{'challenge_name': ['1 line php', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', 'Secret ROT13', 'AES?', 'DOF', 'Grading system', 'Challenge under construction', 'MagicButton', 'Guess the num', 'easyyyyyyyyyy'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Crypto', 'Crypto', 'PWN', 'PWN', 'Forensics', 'Forensics', 'Reverse', 'Reverse'], 'challenge_points': ['300', '100', '100', '30', '40', '20', '100', '100', '40', '10', '200', '50'], 'solve_time': ['2024-11-16T20:26:17.667729Z', '2024-11-16T19:57:33.053027Z', '2024-11-16T19:56:57.523915Z', '2024-11-16T19:52:53.024095Z', '2024-11-16T19:50:30.852736Z', '2024-11-16T19:40:45.470903Z', '2024-11-16T19:29:30.468634Z', '2024-11-16T19:12:45.458064Z', '2024-11-16T19:02:51.194693Z', '2024-11-16T18:23:41.626450Z', '2024-11-16T16:49:28.003680Z', '2024-11-16T16:29:38.245955Z']}"
69,1089,cloud,"{'challenge_name': ['Login Revenge', 'NHNC, but C0LoRfUl', 'EASY METHOD', 'Challenge under construction', '1 line php', 'Where is this', 'Secret ROT13', 'AES?', 'MagicButton', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Misc', 'Web', 'Forensics', 'Web', 'Misc', 'Crypto', 'Crypto', 'Forensics', 'Web', 'Web', 'Web'], 'challenge_points': ['300', '39', '100', '40', '300', '20', '40', '20', '10', '100', '100', '30'], 'solve_time': ['2024-11-16T17:16:28.066855Z', '2024-11-16T07:25:27.958268Z', '2024-11-16T06:57:01.637001Z', '2024-11-16T06:27:19.668290Z', '2024-11-16T05:36:59.501348Z', '2024-11-16T03:57:38.573690Z', '2024-11-16T03:11:04.056957Z', '2024-11-16T03:02:31.979317Z', '2024-11-16T03:01:11.178503Z', '2024-11-16T02:44:21.474430Z', '2024-11-16T01:55:11.498326Z', '2024-11-16T01:52:15.584418Z']}"
70,1080,cxcx,"{'challenge_name': ['POPcorn', 'Login', '1 line php', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['460', '100', '300', '100', '100', '30'], 'solve_time': ['2024-11-17T14:01:30.173738Z', '2024-11-17T13:39:04.687898Z', '2024-11-17T13:31:30.783357Z', '2024-11-17T13:19:06.434762Z', '2024-11-17T13:17:58.683069Z', '2024-11-17T13:17:12.208894Z']}"
71,1074,xinshou,"{'challenge_name': ['NHNC, but C0LoRfUl', 'DOF', 'Grading system', 'Where is this', 'Secret ROT13', 'AES?', 'Suspicious GIF', 'Kohiro', 'easyyyyyyyyyy', 'Democracy', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Login'], 'challenge_category': ['Misc', 'PWN', 'PWN', 'Misc', 'Crypto', 'Crypto', 'Forensics', 'Forensics', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['39', '100', '100', '20', '40', '20', '20', '20', '50', '350', '100', '100', '30', '100'], 'solve_time': ['2024-11-16T19:06:45.571700Z', '2024-11-16T18:25:06.598073Z', '2024-11-16T18:15:37.880899Z', '2024-11-16T17:21:48.279374Z', '2024-11-16T12:08:41.688846Z', '2024-11-16T12:06:31.363764Z', '2024-11-16T11:35:09.847006Z', '2024-11-16T11:30:25.679469Z', '2024-11-16T10:37:32.082596Z', '2024-11-16T10:36:52.610197Z', '2024-11-16T10:21:05.953266Z', '2024-11-16T10:20:46.335834Z', '2024-11-16T10:20:30.112297Z', '2024-11-16T01:32:40.702178Z']}"
72,1060,K4R7H1K,"{'challenge_name': ['Competition feedback form', 'Beep beep beep!', '1 line php', 'Ande Yo Caliente', 'MagicButton', 'Suspicious GIF', ""Here's the sauce"", 'easyyyyyyyyyy', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Secret ROT13', 'AES?', 'Challenge under construction', 'Kohiro'], 'challenge_category': ['feedback form', 'Misc', 'Web', 'Crypto', 'Forensics', 'Forensics', 'Reverse', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Crypto', 'Crypto', 'Forensics', 'Forensics'], 'challenge_points': ['30', '40', '300', '60', '10', '20', '100', '50', '100', '100', '100', '30', '40', '20', '40', '20'], 'solve_time': ['2024-11-17T14:28:24.128286Z', '2024-11-17T14:00:02.398964Z', '2024-11-17T12:32:03.232526Z', '2024-11-17T10:55:33.886771Z', '2024-11-17T09:44:51.707319Z', '2024-11-17T09:40:27.676158Z', '2024-11-17T08:27:47.791097Z', '2024-11-17T08:21:44.602650Z', '2024-11-17T08:12:52.887580Z', '2024-11-17T08:11:25.154149Z', '2024-11-17T08:09:38.209271Z', '2024-11-17T08:07:01.584378Z', '2024-11-17T07:33:32.238966Z', '2024-11-17T07:23:32.999850Z', '2024-11-17T07:03:47.241272Z', '2024-11-17T06:39:36.642234Z']}"
73,1050,此情吳計可消除,"{'challenge_name': ['Where is this', 'Secret ROT13', '1 line php', 'EASY METHOD', 'AES?', 'Guess the num', ""Here's the sauce"", 'easyyyyyyyyyy', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Misc', 'Crypto', 'Web', 'Web', 'Crypto', 'Reverse', 'Reverse', 'Reverse', 'Web', 'Web', 'Web'], 'challenge_points': ['20', '40', '300', '100', '20', '200', '100', '50', '100', '100', '30'], 'solve_time': ['2024-11-16T12:04:45.368958Z', '2024-11-16T11:49:30.575072Z', '2024-11-16T11:29:38.075016Z', '2024-11-16T11:25:51.212622Z', '2024-11-16T01:53:27.709820Z', '2024-11-16T01:44:16.807060Z', '2024-11-16T01:40:26.193620Z', '2024-11-16T01:39:00.915694Z', '2024-11-16T01:33:46.238261Z', '2024-11-16T01:33:30.391750Z', '2024-11-16T01:32:57.794972Z']}"
74,1050,Sho3la0x01,"{'challenge_name': ['easyyyyyyyyyy', 'AES?', 'Democracy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Reverse', 'Crypto', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['50', '20', '350', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T12:30:43.314800Z', '2024-11-17T11:19:20.778906Z', '2024-11-17T10:22:31.376293Z', '2024-11-17T10:10:44.943438Z', '2024-11-17T09:54:01.984184Z', '2024-11-17T09:51:52.443317Z', '2024-11-17T09:50:44.800690Z', '2024-11-17T09:44:08.890684Z']}"
75,1030,foued,"{'challenge_name': ['Democracy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', 'easyyyyyyyyyy', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web', 'Reverse', 'Web'], 'challenge_points': ['350', '300', '100', '100', '100', '50', '30'], 'solve_time': ['2024-11-16T16:31:10.066202Z', '2024-11-16T15:46:16.670325Z', '2024-11-16T15:39:43.732088Z', '2024-11-16T15:39:04.154283Z', '2024-11-16T15:38:09.211296Z', '2024-11-16T15:36:48.298979Z', '2024-11-16T13:43:15.893791Z']}"
76,1020,KottuNaana,"{'challenge_name': ['EASY METHOD', 'I need to get the C00kies', '1 line php', 'AES?', ""Fishbaby's Library"", 'Grading system', 'Login'], 'challenge_category': ['Web', 'Web', 'Web', 'Crypto', 'PWN', 'PWN', 'Web'], 'challenge_points': ['100', '100', '300', '20', '300', '100', '100'], 'solve_time': ['2024-11-17T12:33:00.972595Z', '2024-11-17T12:28:48.784138Z', '2024-11-17T12:26:57.964751Z', '2024-11-17T11:56:13.991697Z', '2024-11-17T11:20:58.088562Z', '2024-11-17T11:01:08.119954Z', '2024-11-17T10:47:40.991216Z']}"
77,990,q8shihab,"{'challenge_name': ['AES?', 'Login', 'Democracy', '1 line php', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Crypto', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['20', '100', '350', '300', '100', '100', '30'], 'solve_time': ['2024-11-16T22:48:18.280192Z', '2024-11-16T22:44:30.382151Z', '2024-11-16T22:42:50.316143Z', '2024-11-16T19:33:13.086408Z', '2024-11-16T19:02:04.365694Z', '2024-11-16T18:57:45.198541Z', '2024-11-16T18:55:47.397338Z']}"
78,980,inesec,"{'challenge_name': ['1 line php', 'Democracy', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['300', '350', '100', '100', '100', '30'], 'solve_time': ['2024-11-16T10:21:13.209835Z', '2024-11-16T10:14:08.509050Z', '2024-11-16T09:35:42.045871Z', '2024-11-16T09:34:55.872509Z', '2024-11-16T09:34:18.388213Z', '2024-11-16T09:33:42.588184Z']}"
79,980,anqa,"{'challenge_name': ['Democracy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['350', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-16T16:10:25.615368Z', '2024-11-16T16:02:28.832351Z', '2024-11-16T16:00:12.689437Z', '2024-11-16T15:59:39.254586Z', '2024-11-16T15:59:07.065372Z', '2024-11-16T15:58:09.239430Z']}"
80,980,abc,"{'challenge_name': ['Democracy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['350', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T07:51:28.446009Z', '2024-11-17T07:35:00.348202Z', '2024-11-17T07:27:31.400707Z', '2024-11-17T07:26:41.505963Z', '2024-11-17T07:26:16.988522Z', '2024-11-17T07:25:36.659749Z']}"
81,980,aaa,"{'challenge_name': ['1 line php', 'Democracy', 'Login', 'I need to get the C00kies', 'EASY METHOD', 'MagicButton', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web', 'Forensics', 'Web'], 'challenge_points': ['300', '350', '100', '100', '100', '10', '30'], 'solve_time': ['2024-11-17T08:59:02.598364Z', '2024-11-17T08:38:59.534257Z', '2024-11-17T07:25:06.458685Z', '2024-11-17T07:23:19.881826Z', '2024-11-17T07:22:40.904659Z', '2024-11-17T07:05:01.656537Z', '2024-11-17T06:59:19.570687Z']}"
82,980,Noam,"{'challenge_name': ['Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', '1 line php', 'Democracy'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '100', '100', '30', '300', '350'], 'solve_time': ['2024-11-17T10:00:29.014759Z', '2024-11-17T09:59:19.964970Z', '2024-11-17T09:57:46.889225Z', '2024-11-17T09:56:39.901302Z', '2024-11-17T09:45:03.531268Z', '2024-11-17T08:35:05.642686Z']}"
83,980,aeg1s,"{'challenge_name': ['Democracy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['350', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T14:17:40.112118Z', '2024-11-17T14:13:11.329936Z', '2024-11-17T13:36:41.214436Z', '2024-11-17T13:27:11.495631Z', '2024-11-17T13:26:17.639340Z', '2024-11-17T13:04:39.159343Z']}"
84,976,x03e,"{'challenge_name': ['This carries a slight touch of malice', '""A Gift from the Leader Organizer""', 'EASY METHOD', 'Suspicious GIF', 'Blog 1', 'MagicButton', 'Democracy', 'Secret ROT13', 'AES?', 'Challenge under construction', 'easyyyyyyyyyy', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Forensics', 'Misc', 'Web', 'Forensics', 'Misc', 'Forensics', 'Web', 'Crypto', 'Crypto', 'Forensics', 'Reverse', 'Web', 'Web', 'Web'], 'challenge_points': ['110', '1', '100', '20', '30', '10', '350', '40', '20', '40', '50', '100', '100', '30'], 'solve_time': ['2024-11-17T13:53:41.967922Z', '2024-11-17T13:10:10.830259Z', '2024-11-16T06:57:09.203259Z', '2024-11-16T04:45:50.103118Z', '2024-11-16T04:30:11.632642Z', '2024-11-16T03:53:05.931496Z', '2024-11-16T03:47:02.410623Z', '2024-11-16T03:24:11.531426Z', '2024-11-16T03:22:49.138441Z', '2024-11-16T03:20:16.209506Z', '2024-11-16T02:57:38.238441Z', '2024-11-16T02:53:34.123217Z', '2024-11-16T02:53:02.721772Z', '2024-11-16T02:52:43.347153Z']}"
85,975,MCS,"{'challenge_name': ['1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Duplicated', 'Secret ROT13', 'Baby RSA', 'AES?'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web', 'Crypto', 'Crypto', 'Crypto', 'Crypto'], 'challenge_points': ['300', '100', '100', '100', '30', '255', '40', '40', '20'], 'solve_time': ['2024-11-17T05:49:51.190326Z', '2024-11-17T05:47:39.881037Z', '2024-11-17T05:47:22.270880Z', '2024-11-17T05:46:31.760358Z', '2024-11-17T05:44:44.195212Z', '2024-11-17T05:32:43.961696Z', '2024-11-17T04:23:37.390222Z', '2024-11-17T04:21:02.405893Z', '2024-11-17T04:09:52.749815Z']}"
86,971,Joanne,"{'challenge_name': ['Competition feedback form', 'Suspicious GIF', 'easyyyyyyyyyy', '""A Gift from the Leader Organizer""', '1 line php', 'EASY METHOD', '我的腳架在哪裡??', 'Blog 2', 'Login', 'Grading system', 'Kohiro', 'I need to get the C00kies', '哥布林保衞部公告', 'Where is this', 'Secret ROT13', 'AES?'], 'challenge_category': ['feedback form', 'Forensics', 'Reverse', 'Misc', 'Web', 'Web', 'Misc', 'Misc', 'Web', 'PWN', 'Forensics', 'Web', 'Web', 'Misc', 'Crypto', 'Crypto'], 'challenge_points': ['30', '20', '50', '1', '300', '100', '20', '20', '100', '100', '20', '100', '30', '20', '40', '20'], 'solve_time': ['2024-11-17T14:14:57.955698Z', '2024-11-17T13:53:43.282550Z', '2024-11-17T13:21:50.652923Z', '2024-11-17T12:32:03.123626Z', '2024-11-17T11:46:11.426967Z', '2024-11-17T11:21:19.140789Z', '2024-11-16T12:10:51.406758Z', '2024-11-16T10:00:57.125946Z', '2024-11-16T08:48:50.458344Z', '2024-11-16T07:59:08.351233Z', '2024-11-16T06:56:59.234203Z', '2024-11-16T04:20:58.679978Z', '2024-11-16T04:18:18.707839Z', '2024-11-16T03:58:48.270757Z', '2024-11-16T03:26:20.687434Z', '2024-11-16T02:34:53.873164Z']}"
87,970,connbrack,"{'challenge_name': ['Democracy', '1 line php', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', 'EASY METHOD'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['350', '300', '100', '100', '30', '100'], 'solve_time': ['2024-11-16T23:13:41.059722Z', '2024-11-16T21:10:54.127093Z', '2024-11-16T21:06:07.651653Z', '2024-11-16T21:04:53.377269Z', '2024-11-16T21:03:12.748450Z', '2024-11-16T21:00:06.542790Z']}"
88,970,say_hi!,"{'challenge_name': ['Democracy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['350', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T02:31:51.146667Z', '2024-11-17T02:23:11.201075Z', '2024-11-17T02:16:54.031307Z', '2024-11-17T02:14:19.022562Z', '2024-11-17T02:13:27.693103Z', '2024-11-17T02:12:30.494640Z']}"
